Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2700,2:11:50,Ryszard KOPIJASZ,Men,Marathon,08 FEB 1952,POL,2,Maassluis (NED),07 APR 1984
2700,2:11:50,John TUTTLE,Men,Marathon,16 OCT 1958,USA,3,"Buffalo, NY (USA)",26 MAY 1984
2700,2:11:50,Fraser CLYNE,Men,Marathon,23 AUG 1955,GBR,2,"Sacramento, CA (USA)",02 DEC 1984
2700,2:11:50,Simon KARORI,Men,Marathon,25 AUG 1959,KEN,3,Berlin (GER),27 SEP 1992
2700,2:11:50,Eddy HELLEBUYCK,Men,Marathon,22 JAN 1961,BEL,1,Antwerpen (BEL),10 APR 1994
2700,2:11:50,Abdelilah ZEROUAL,Men,Marathon,15 JUN 1967,MAR,1,Marrakech (MAR),15 JAN 1995
2700,2:11:50,Josephat N'DETI,Men,Marathon,01 APR 1973,KEN,8,Paris (FRA),02 APR 1995
2700,2:11:50,Anatoliy SERYUK,Men,Marathon,21 NOV 1967,UKR,5,Hamburg (GER),19 APR 1998
2700,2:11:50,Roman KEJZAR,Men,Marathon,11 FEB 1966,SLO,9,Torino (ITA),26 MAR 2000
2700,2:11:50,Mohammed EL HATTAB,Men,Marathon,1976,MAR,10,London (GBR),14 APR 2002
2700,2:11:50,Edwin KIBOWEN,Men,Marathon,1980,KEN,2,Zürich (SUI),20 APR 2008
2700,2:11:50,Tesfaye Sendeku ALEMAYEHU,Men,Marathon,23 FEB 1984,ETH,5,Valencia (ESP),21 FEB 2010
2700,2:11:50,Juan Antonio PÉREZ,Men,Marathon,06 NOV 1988,ESP,30,Valencia (ESP),01 DEC 2019
2700,2:11:50,Getachew KENE TUFA,Men,Marathon,22 SEP 1994,ETH,6,Nanjing (CHN),17 NOV 2024
2700,2:11:50,Taiga SEINO,Men,Marathon,18 NOV 2000,JPN,7,"City Hall, Nobeoka (JPN)",09 FEB 2025
2716,2:11:51,Ricardo ORTEGA,Men,Marathon,09 JUN 1953,ESP,6,London (GBR),17 APR 1983
2716,2:11:51,Svend-Erik KRISTIANSEN,Men,Marathon,24 JUN 1956,DEN,4,Beijing (CHN),13 OCT 1985
2716,2:11:51,Derrick MAY,Men,Marathon,02 JUL 1955,RSA,1,"Houston, TX (USA)",18 JAN 1987
2716,2:11:51,Takao NAKAMURA,Men,Marathon,22 JAN 1958,JPN,9,London (GBR),23 APR 1989
2716,2:11:51,Chouki ACHOUR,Men,Marathon,08 APR 1965,ALG,5,Venezia (ITA),09 OCT 1994
2716,2:11:51,Hiroyuki ITO,Men,Marathon,07 NOV 1971,JPN,7,Tokyo (JPN),12 FEB 1995
2716,2:11:51,Michele GAMBA,Men,Marathon,02 OCT 1972,ITA,1,Firenze (ITA),28 NOV 1999
2716,2:11:51,Samson LOYWAPET,Men,Marathon,1973,KEN,1,Wien (AUT),26 OCT 2003
2716,2:11:51,Shadrack HOFF,Men,Marathon,19 MAY 1973,RSA,2,Enschede (NED),08 MAY 2005
2716,2:11:51,Vincent KIROP,Men,Marathon,1984,KEN,3,Singapore (SGP),06 DEC 2009
2716,2:11:51,Joel KIMUTAI,Men,Marathon,1986,KEN,4,Brighton (GBR),17 APR 2016
2716,2:11:51,Endale ABAYNEH,Men,Marathon,,ETH,2,Poznan (POL),14 OCT 2018
2716,2:11:51,Thomas DO CANTO,Men,Marathon,30 MAY 1986,AUS,49,Valencia (ESP),03 DEC 2023
2716,2:11:51,Taiki SUZUKI,Men,Marathon,10 MAR 1995,JPN,34,Tokyo (JPN),02 MAR 2025
2730,2:11:52,Herman ATKINS,Men,Marathon,30 MAR 1948,USA,5,"Eugene, OR (USA)",09 SEP 1979
2730,2:11:52,Jacek KASPRZYK,Men,Marathon,27 AUG 1970,POL,4,Beijing (CHN),30 OCT 1994
2730,2:11:52,Joao LOPES,Men,Marathon,04 MAR 1967,POR,2,Monaco (MON),22 NOV 1998
2730,2:11:52,Toshio MANO,Men,Marathon,28 JUL 1972,JPN,7,Fukuoka (JPN),02 DEC 2001
2730,2:11:52,Edrees Kamal EISA,Men,Marathon,17 APR 1984,ETH,3,Toronto (CAN),28 SEP 2008
2730,2:11:52,Mark TANUI,Men,Marathon,07 AUG 1977,KEN,5,Utrecht (NED),13 APR 2009
2730,2:11:52,Yuki MORIWAKI,Men,Marathon,25 AUG 1984,JPN,5,Oita (JPN),05 FEB 2012
2730,2:11:52,Vitaliy SHAFAR,Men,Marathon,27 JAN 1982,UKR,11,Frankfurt (GER),27 OCT 2013
2730,2:11:52,Daniel Cheruiyot YEGON,Men,Marathon,,KEN,1,Bengaluru (IND),14 DEC 2013
2730,2:11:52,Mathew KEMBOI,Men,Marathon,06 MAR 1993,KEN,9,Rabat (MAR),21 APR 2019
2730,2:11:52,Julien WANDERS,Men,Marathon,18 MAR 1996,SUI,18,Paris (FRA),03 APR 2022
2741,2:11:53,John DIMICK,Men,Marathon,20 SEP 1949,USA,1,"Metairie, LA (USA)",18 FEB 1979
2741,2:11:53,Anatoliy AKKUSIN,Men,Marathon,06 APR 1953,URS,4,Moskva (URS),24 MAY 1980
2741,2:11:53,Ruslam SHAGIYEV,Men,Marathon,07 NOV 1962,URS,4,Berlin (GER),29 SEP 1991
2741,2:11:53,Paul ARPIN,Men,Marathon,20 FEB 1960,FRA,5,Reims (FRA),10 OCT 1996
2741,2:11:53,Joseph MUTUNGA MBITHI,Men,Marathon,12 DEC 1975,KEN,6,Dubai (UAE),06 JAN 2005
2741,2:11:53,John Maluni KATIO,Men,Marathon,29 DEC 1980,KEN,1,Beograd (SRB),21 APR 2007
2741,2:11:53,Pius ROTICH,Men,Marathon,04 OCT 1976,KEN,5f1,See Genezareth (ISR),08 JAN 2009
2741,2:11:53,Philip Kipkoech KANDA,Men,Marathon,1975,KEN,12,Eindhoven (NED),11 OCT 2009
2741,2:11:53,Wondimnew Melkamu ABATE,Men,Marathon,1983,ETH,2,Łódź (POL),15 APR 2012
2741,2:11:53,Isaias Habtemicael BEYN,Men,Marathon,12 DEC 1986,ERI,10,Frankfurt (GER),28 OCT 2012
2741,2:11:53,Jackson Erot LOKOCHOL,Men,Marathon,1981,KEN,8,Nairobi (KEN),28 OCT 2012
2741,2:11:53,Stephen KIPCHIRCHIR,Men,Marathon,21 JAN 1993,KEN,2,Nairobi (KEN),27 OCT 2019
2741,2:11:53,Josphat Kiprono MENJO,Men,Marathon,20 AUG 1979,KEN,5,Málaga (ESP),15 DEC 2024
2754,2:11:54,Martin MCCARTHY,Men,Marathon,07 MAY 1957,GBR,7,London (GBR),17 APR 1983
2754,2:11:54,Wolfgang KRÜGER,Men,Marathon,1947,FRG,3,"Houston, TX (USA)",06 JAN 1985
2754,2:11:54,Pedro ORTÍZ,Men,Marathon,26 FEB 1956,COL,1,"Los Angeles, CA (USA)",04 MAR 1990
2754,2:11:54,Dionisio CASTRO,Men,Marathon,22 NOV 1963,POR,5,Rotterdam (NED),05 APR 1992
2754,2:11:54,Hillary Kipkogei YEGO,Men,Marathon,08 AUG 1987,KEN,6,Marrakech (MAR),26 JAN 2014
2754,2:11:54,Khamis BAKARI,Men,Marathon,1984,MAR,2,Marrakech (MAR),31 JAN 2016
2754,2:11:54,Sammy KOSGEI,Men,Marathon,05 MAY 1990,KEN,6,Dalian (CHN),12 MAY 2019
2754,2:11:54,Diego ESTRADA,Men,Marathon,19 DEC 1989,USA,19,"Chicago, IL (USA)",13 OCT 2019
2754,2:11:54,Dongzhibu RENQING,Men,Marathon,15 OCT 2000,CHN,6,Xuzhou (CHN),11 APR 2021
2754,2:11:54,Marcelo LAGUERA,Men,Marathon,12 JAN 1996,MEX,8,"Houston, TX (USA)",14 JAN 2024
2764,2:11:55,Bill SCOTT,Men,Marathon,08 FEB 1952,AUS,6,Fukuoka (JPN),02 DEC 1979
2764,2:11:55,Chris WARDLAW,Men,Marathon,03 MAR 1950,AUS,7,Fukuoka (JPN),02 DEC 1979
2764,2:11:55,Mark FINUCANE,Men,Marathon,25 NOV 1956,USA,3,"Houston, TX (USA)",15 JAN 1984
2764,2:11:55,Abdelkebir LAMACHI,Men,Marathon,16 OCT 1980,MAR,4,Torino (ITA),17 APR 2005
2764,2:11:55,Matthew Kipchirchir KOECH,Men,Marathon,29 NOV 1983,KEN,4,Nairobi (KEN),30 OCT 2011
2764,2:11:55,Vincent Kiprop CHEPKOK,Men,Marathon,05 JUL 1988,KEN,12,Paris (FRA),12 APR 2015
2764,2:11:55,Ezekiel Jafary NGIMBA,Men,Marathon,30 DEC 1989,TAN,6,Hannover (GER),09 APR 2017
2764,2:11:55,Julius KOGO,Men,Marathon,12 AUG 1985,KEN,6,Ottawa (CAN),27 MAY 2018
2764,2:11:55,Igor OLEFIRENKO,Men,Marathon,14 MAR 1990,UKR,15,London (GBR),28 APR 2019
2764,2:11:55,Brimin Kimeli KIPRUTO,Men,Marathon,05 JUN 2000,KEN,4,Dublin (IRL),29 OCT 2023
2764,2:11:55,Damtew DECHASA,Men,Marathon,,ETH,6,Abu Dhabi (UAE),16 DEC 2023
2764,2:11:55,Turner WILEY,Men,Marathon,17 APR 1993,USA,19,"Chicago, IL (USA)",13 OCT 2024
2764,2:11:55,Shinta MIYAZAWA,Men,Marathon,25 JUN 1997,JPN,3,Hofu (JPN),01 DEC 2024
2764,2:11:55,Benjamin KIGEN,Men,Marathon,05 JUL 1993,KEN,13,Barcelona (ESP),16 MAR 2025
2778,2:11:56,Hans-Joachim TRUPPEL,Men,Marathon,24 MAR 1951,GDR,3,Karl Marx Stadt (GDR),03 MAY 1980
2778,2:11:56,Teruo CHIBA,Men,Marathon,03 AUG 1957,JPN,4,Otsu (JPN),10 MAR 1985
2778,2:11:56,Philbert NADA SAKTAY,Men,Marathon,04 AUG 1959,TAN,2,Carpi (ITA),28 OCT 1990
2778,2:11:56,Laurenio BEZERRA,Men,Marathon,21 SEP 1962,BRA,1,Sevilla (ESP),10 FEB 1991
2778,2:11:56,Jan TAU,Men,Marathon,18 NOV 1960,RSA,3,Cape Town (RSA),28 MAR 1992
2778,2:11:56,Viktor CHUMAKOV,Men,Marathon,31 MAY 1957,BLR,6,Paris (FRA),25 APR 1993
2778,2:11:56,Terje NAESS,Men,Marathon,06 AUG 1961,NOR,2,"Houston, TX (USA)",15 JAN 1995
2778,2:11:56,Zacharia NYAMBASO,Men,Marathon,10 OCT 1971,KEN,10,London (GBR),02 APR 1995
2778,2:11:56,Xianhui MENG,Men,Marathon,21 JUN 1976,CHN,1,Tianjin (CHN),14 APR 1996
2778,2:11:56,Araya HAREGOT,Men,Marathon,1981,ETH,2,Seoul (KOR),12 MAR 2006
2778,2:11:56,Abdelmajid MEHIR,Men,Marathon,04 APR 1969,MAR,13,Paris (FRA),09 APR 2006
2778,2:11:56,Geoffrey KIPLAGAT TERER,Men,Marathon,1982,KEN,5,Düsseldorf (GER),04 MAY 2008
2778,2:11:56,Samson KIFLEMARIAM,Men,Marathon,23 JAN 1984,ERI,7,Beijing (CHN),20 OCT 2013
2778,2:11:56,Abraham HABTE,Men,Marathon,14 JUL 1996,ERI,4,Guangzhou (CHN),11 DEC 2016
2778,2:11:56,Soji IKEDA,Men,Marathon,22 DEC 1986,JPN,35,Tokyo (JPN),01 MAR 2020
2778,2:11:56,Hüseyin CAN,Men,Marathon,27 JAN 1999,TUR,36,Sevilla (ESP),20 FEB 2022
2778,2:11:56,Ezekiel CHEPKOROM,Men,Marathon,02 AUG 1992,UGA,14,Daegu (KOR),02 APR 2023
2778,2:11:56,Yoshihiro MAEDA,Men,Marathon,05 JUN 2000,JPN,12,Oita (JPN),02 FEB 2025
2796,2:11:57,Leonid MOSEYEV,Men,Marathon,21 OCT 1952,URS,2,Fukuoka (JPN),04 DEC 1977
2796,2:11:57,Francisco PACHECO,Men,Marathon,10 OCT 1961,MEX,8,"Chicago, IL (USA)",20 OCT 1985
2796,2:11:57,Shigemasa IKEDA,Men,Marathon,27 MAY 1957,JPN,3,Otsu (JPN),08 MAR 1987
2796,2:11:57,Konrad DOBLER,Men,Marathon,27 APR 1957,GER,11,London (GBR),21 APR 1991
2796,2:11:57,Tesfaye TAFA,Men,Marathon,15 NOV 1962,ETH,14,San Sebastián (ESP),31 OCT 1993
