Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
5090,2:14:36,David NDEGWA MAINA,Men,Marathon,17 DEC 1972,KEN,6,Reims (FRA),23 OCT 2005
5090,2:14:36,Norihiro NOMIYA,Men,Marathon,11 MAR 1984,JPN,4,Nobeoka (JPN),14 FEB 2010
5090,2:14:36,Kenji ONAKA,Men,Marathon,31 MAY 1983,JPN,5,Osaka (JPN),30 OCT 2011
5090,2:14:36,Max KING,Men,Marathon,24 FEB 1980,USA,19,"Houston, TX (USA)",14 JAN 2012
5090,2:14:36,Tomoyuki KAWAKAMI,Men,Marathon,16 NOV 1980,JPN,23,Otsu (JPN),03 MAR 2013
5090,2:14:36,Keita BABA,Men,Marathon,28 APR 1986,JPN,14,Otsu (JPN),05 MAR 2017
5090,2:14:36,Barnaba KIBII,Men,Marathon,,KEN,9,Dalian (CHN),13 MAY 2018
5090,2:14:36,Saeki MAKINO,Men,Marathon,12 OCT 1987,JPN,12,Seoul (KOR),17 MAR 2019
5090,2:14:36,Gilmar Silvestre LOPES,Men,Marathon,30 MAY 1989,BRA,41,Valencia (ESP),05 DEC 2021
5090,2:14:36,Steven MARTINEZ,Men,Marathon,15 SEP 1994,USA,11,"Duluth, MN (USA)",17 JUN 2023
5090,2:14:36,Yuma MORII,Men,Marathon,21 JUN 1990,JPN,57,Osaka (JPN),25 FEB 2024
5090,2:14:36,Cosmas KOSGEI,Men,Marathon,,KEN,7,Nairobi (KEN),27 OCT 2024
5090,2:14:36,Hiroaki FURUKAWA,Men,Marathon,09 OCT 1995,JPN,49,Tokyo (JPN),02 MAR 2025
5090,2:14:36,Felix Mursoi KURUI,Men,Marathon,28 OCT 1998,KEN,8,Wien (AUT),06 APR 2025
5115,2:14:37,Anacleto PINTO,Men,Marathon,25 FEB 1948,POR,1,Faro (POR),14 MAR 1976
5115,2:14:37,Oleg SAFRONOV,Men,Marathon,20 OCT 1958,URS,15,Uzhgorod (URS),12 APR 1987
5115,2:14:37,Mike DUDLEY,Men,Marathon,03 APR 1970,USA,2,"Sacramento, CA (USA)",05 DEC 1999
5115,2:14:37,Johannes KEKANE,Men,Marathon,25 APR 1972,RSA,2,Sion's Town (RSA),08 SEP 2002
5115,2:14:37,Nahashion Kipngetich RUGUT,Men,Marathon,07 FEB 1984,KEN,2,Ravenna (ITA),11 NOV 2007
5115,2:14:37,Loic LETELLIER,Men,Marathon,01 OCT 1976,FRA,2,La Rochelle (FRA),25 NOV 2007
5115,2:14:37,Jackson Kipchogo RONO,Men,Marathon,1986,KEN,3,Pyongyang (PRK),12 APR 2009
5115,2:14:37,Isamu SUEYOSHI,Men,Marathon,05 JUL 1982,JPN,8,Sapporo (JPN),30 AUG 2009
5115,2:14:37,Benjamin Kechui CHERUIYOT,Men,Marathon,,KEN,13,Nairobi (KEN),25 OCT 2009
5115,2:14:37,Luke KIPKOSGEI,Men,Marathon,27 NOV 1975,KEN,2,Antwerpen (BEL),26 APR 2010
5115,2:14:37,Fred KOSGEI,Men,Marathon,14 APR 1977,KEN,13,Eindhoven (NED),09 OCT 2011
5115,2:14:37,Michael RENEAU,Men,Marathon,07 APR 1978,USA,20,"Houston, TX (USA)",14 JAN 2012
5115,2:14:37,Shawn FORREST,Men,Marathon,10 JUL 1983,AUS,4,"Houston, TX (USA)",15 JAN 2012
5115,2:14:37,Mehari Gebre BARAKI,Men,Marathon,1990,ETH,6,Valencia (ESP),18 NOV 2012
5115,2:14:37,Tewelde WELDEYOHANS NAAMN,Men,Marathon,,ERI,6,Chuncheon (KOR),26 OCT 2014
5115,2:14:37,Robert GITITU,Men,Marathon,04 AUG 1983,KEN,1,Trieste (ITA),03 MAY 2015
5115,2:14:37,Kasitit Michael HOYWALA,Men,Marathon,1987,KEN,5,Casablanca (MAR),25 OCT 2015
5115,2:14:37,Shouya YONEI,Men,Marathon,01 FEB 1997,JPN,33,Osaka (JPN),27 FEB 2022
5133,2:14:38,Jeff JULIAN,Men,Marathon,09 OCT 1935,NZL,8,Fukuoka (JPN),07 DEC 1969
5133,2:14:38,Walter SAEGER,Men,Marathon,15 JUN 1952,USA,11,"Niagara Falls, NY (USA)",24 MAY 1980
5133,2:14:38,Masao MATSUO,Men,Marathon,29 JUL 1950,JPN,1,Otsu (JPN),15 MAR 1981
5133,2:14:38,Wiesław DUBIEL,Men,Marathon,27 SEP 1958,POL,4,Maassluis (NED),13 APR 1985
5133,2:14:38,Jean-Paul GAHIMBARE,Men,Marathon,22 DEC 1970,BDI,14,Reims (FRA),10 OCT 1996
5133,2:14:38,Alphonse MUINDI,Men,Marathon,28 APR 1972,KEN,4,Monaco (MON),23 NOV 1997
5133,2:14:38,Petros MONYANI,Men,Marathon,29 MAR 1976,RSA,2,Port Elizabeth (RSA),02 DEC 2001
5133,2:14:38,Nam KIM IL,Men,Marathon,15 MAR 1980,PRK,3,Pyongyang (PRK),06 APR 2008
5133,2:14:38,Hicham EL BAROUKI,Men,Marathon,15 FEB 1979,MAR,3,Casablanca (MAR),23 OCT 2011
5133,2:14:38,Dadi TESFAYE,Men,Marathon,10 JAN 1988,ETH,1,Porto (POR),28 OCT 2012
5133,2:14:38,Khalid LABLAQ,Men,Marathon,1985,MAR,1,Sfax (TUN),16 DEC 2012
5133,2:14:38,Negusse KELAI ABRHA,Men,Marathon,,ETH,21,Dubai (UAE),25 JAN 2013
5133,2:14:38,Mohamed BURKA,Men,Marathon,08 MAY 1990,ETH,17,Frankfurt (GER),27 OCT 2013
5133,2:14:38,Dereje URGECHA,Men,Marathon,,ETH,2,Dublin (IRL),30 OCT 2016
5133,2:14:38,Takashi GOTO,Men,Marathon,28 AUG 1987,JPN,15,Oita (JPN),05 FEB 2017
5133,2:14:38,Nick EARL,Men,Marathon,22 SEP 1984,GBR,25,Otsu (JPN),10 MAR 2019
5133,2:14:38,Renxue ZHU,Men,Marathon,06 APR 1991,CHN,16,Nanjing (CHN),29 NOV 2020
5133,2:14:38,Lei LIU,Men,Marathon,28 NOV 1996,CHN,16,Hengshui (CHN),22 SEP 2024
5151,2:14:39,Hugo REY,Men,Marathon,10 FEB 1957,SUI,33,Hiroshima (JPN),14 APR 1985
5151,2:14:39,Yukio SUZUKI,Men,Marathon,05 FEB 1963,JPN,8,Beppu (JPN),07 FEB 1988
5151,2:14:39,Peter LEBOPO,Men,Marathon,14 SEP 1962,RSA,7,Port Elizabeth (RSA),24 FEB 1990
5151,2:14:39,José Tomás ZÁRRAGA,Men,Marathon,23 MAR 1965,VEN,1,Caracas (VEN),21 JUL 1997
5151,2:14:39,Julius KOECH,Men,Marathon,,KEN,6,Lyon (FRA),04 OCT 1998
5151,2:14:39,Dominic BANNISTER,Men,Marathon,01 APR 1968,GBR,8,Hamburg (GER),16 APR 2000
5151,2:14:39,Lawrence MBITHI,Men,Marathon,,KEN,9,Mombasa (KEN),14 MAY 2006
5151,2:14:39,Gouqiang CHEN,Men,Marathon,12 NOV 1984,CHN,8,Beijing (CHN),21 OCT 2007
5151,2:14:39,Gilbert KOECH,Men,Marathon,1981,KEN,1,"San Antonio, TX (USA)",15 NOV 2009
5151,2:14:39,Oleksandr BABARIKA,Men,Marathon,22 MAY 1984,UKR,2,Debno (POL),12 APR 2015
5151,2:14:39,Nick VAN PEBORGH,Men,Marathon,23 FEB 1984,BEL,33,Berlin (GER),29 SEP 2019
5151,2:14:39,Samuel MOLOI,Men,Marathon,08 APR 1993,RSA,5,Cape Town (RSA),16 OCT 2022
5151,2:14:39,Imgharene LYAZID,Men,Marathon,17 APR 1984,MAR,10,Marrakech (MAR),29 JAN 2023
5151,2:14:39,Bethwel BOIT,Men,Marathon,08 DEC 2001,KEN,11,Chongqing (CHN),02 MAR 2025
5165,2:14:40,Masatsugu FUTSUHARA,Men,Marathon,17 MAY 1938,JPN,4,Fukuoka (JPN),03 DEC 1967
5165,2:14:40,Viktor GURAL,Men,Marathon,26 JUN 1962,URS,12,Uzhgorod (URS),17 APR 1988
5165,2:14:40,Sammy ROTICH,Men,Marathon,22 AUG 1957,KEN,2,"Sacramento, CA (USA)",03 DEC 1989
5165,2:14:40,Sergey KHALMAKSHINOV,Men,Marathon,1967,URS,9,Belaya Tserkov (URS),21 APR 1991
5165,2:14:40,Marco TOINI,Men,Marathon,19 AUG 1965,ITA,2,Cesano Boscone (ITA),08 NOV 1992
5165,2:14:40,Koji ITO,Men,Marathon,29 JAN 1970,JPN,1,Ageo (JPN),04 FEB 1996
