Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1395,2:09:40,Futsum ZIENASELLASSIE,Men,Marathon,16 DEC 1992,USA,11,Rotterdam (NED),16 APR 2023
1395,2:09:40,Tim VINCENT,Men,Marathon,06 SEP 1998,AUS,9,Frankfurt (GER),27 OCT 2024
1395,2:09:40,Ryuichi HASHIMOTO,Men,Marathon,19 MAY 1997,JPN,32,Osaka (JPN),24 FEB 2025
1404,2:09:41,Martin PITAYO,Men,Marathon,10 NOV 1960,MEX,1,"Chicago, IL (USA)",28 OCT 1990
1404,2:09:41,Antoni NIEMCZAK,Men,Marathon,17 NOV 1955,POL,2,"Chicago, IL (USA)",28 OCT 1990
1404,2:09:41,Alan CULPEPPER,Men,Marathon,15 SEP 1972,USA,6,"Chicago, IL (USA)",13 OCT 2002
1404,2:09:41,Luis NOVO,Men,Marathon,29 MAY 1970,POR,7,Berlin (GER),26 SEP 2004
1404,2:09:41,Christopher CHEBOIBOCH,Men,Marathon,03 MAR 1977,KEN,7,Rotterdam (NED),09 APR 2006
1404,2:09:41,William KIPCHUMBA,Men,Marathon,03 NOV 1976,KEN,1,Utrecht (NED),13 APR 2009
1404,2:09:41,Samuel Naibei KIPLIMO,Men,Marathon,17 JUN 1993,KEN,7,Roma (ITA),27 MAR 2022
1404,2:09:41,Kenneth KIPLAGAT,Men,Marathon,14 AUG 1990,KEN,4,Madrid (ESP),24 APR 2022
1404,2:09:41,Kipsambu KIMAKAL,Men,Marathon,24 AUG 2000,KEN,3,Venezia (ITA),27 OCT 2024
1404,2:09:41,Wesley LEDAMA,Men,Marathon,02 JUL 1999,KEN,1,Castellón (ESP),16 FEB 2025
1414,2:09:42,Leszek BEBŁO,Men,Marathon,08 JUL 1966,POL,1,Reims (FRA),22 OCT 1995
1414,2:09:42,Gezahegn ALEMAYEHU,Men,Marathon,29 NOV 1987,ETH,2,Košice (SVK),06 OCT 2013
1414,2:09:42,Adugna BEKELE,Men,Marathon,1994,ETH,2,Hannover (GER),19 APR 2015
1414,2:09:42,Feyera GEMEDA,Men,Marathon,1983,ETH,4,Dongying (CHN),08 MAY 2016
1414,2:09:42,Scott FAUBLE,Men,Marathon,05 NOV 1991,USA,4,"Chandler, AZ (USA)",20 DEC 2020
