Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3090,2:12:22,Desta GEBREHIWOT,Men,Marathon,1984,ETH,6,Oita (JPN),05 FEB 2012
3090,2:12:22,Simon Kirui KIPRUGUT,Men,Marathon,,KEN,3,Pune (IND),29 JAN 2017
3090,2:12:22,Noah KANGOGO,Men,Marathon,,KEN,3,San Sebastián (ESP),24 NOV 2019
3090,2:12:22,Yasuyuki NAKAMURA,Men,Marathon,22 JAN 1985,JPN,3,Hofu (JPN),15 DEC 2019
3090,2:12:22,Daisuke HORIAI,Men,Marathon,18 DEC 1996,JPN,62,Otsu (JPN),28 FEB 2021
3090,2:12:22,Shota KAI,Men,Marathon,10 MAY 1991,JPN,25,Osaka (JPN),27 FEB 2022
3090,2:12:22,Elvis TABARACH,Men,Marathon,20 JUN 1997,KEN,7,Enschede (NED),16 APR 2023
3090,2:12:22,Daniel MUIVA KITONYI,Men,Marathon,12 JAN 1994,KEN,33,Tokyo (JPN),03 MAR 2024
3090,2:12:22,Shusei OHASHI,Men,Marathon,12 APR 1990,JPN,8,"City Hall, Nobeoka (JPN)",09 FEB 2025
3110,2:12:23,Umbe SLAA,Men,Marathon,1951,TAN,6,Fukuoka (JPN),01 DEC 1985
3110,2:12:23,George MALLEY,Men,Marathon,28 JUL 1955,USA,4,"Sacramento, CA (USA)",08 DEC 1985
3110,2:12:23,Jean-Baptiste PROTAIS,Men,Marathon,15 AUG 1960,FRA,3,Paris (FRA),29 MAR 1992
3110,2:12:23,Peter WHITEHEAD,Men,Marathon,03 DEC 1964,GBR,12,London (GBR),02 APR 1995
3110,2:12:23,Song YONG-OK,Men,Marathon,1978,PRK,2,Pyongyang (PRK),15 APR 2001
3110,2:12:23,Julius Kipruto KUTO,Men,Marathon,1984,KEN,8,Hannover (GER),02 MAY 2010
3110,2:12:23,James MELI,Men,Marathon,1978,KEN,10,Nairobi (KEN),30 OCT 2011
3110,2:12:23,Martin DENT,Men,Marathon,08 FEB 1979,AUS,8,Fukuoka (JPN),04 DEC 2011
3110,2:12:23,James CARNEY,Men,Marathon,24 MAY 1978,USA,9,"Houston, TX (USA)",14 JAN 2012
3110,2:12:23,Tsegai TEWELDE,Men,Marathon,08 DEC 1989,GBR,12,London (GBR),24 APR 2016
3110,2:12:23,Silas KIPROTICH,Men,Marathon,,KEN,6,Castellón (ESP),26 FEB 2023
3110,2:12:23,Abraham MEDAHINE,Men,Marathon,1986,ERI,4,Zürich (SUI),23 APR 2023
3110,2:12:23,Charlie SWEENEY,Men,Marathon,16 JAN 1999,USA,20,"Chicago, IL (USA)",13 OCT 2024
3123,2:12:24,Marco GOZZANO,Men,Marathon,26 SEP 1963,ITA,4,Carpi (ITA),24 OCT 1993
3123,2:12:24,Tesfaye BEKELE,Men,Marathon,05 FEB 1971,ETH,14,London (GBR),17 APR 1994
3123,2:12:24,Haile KORICHO,Men,Marathon,1968,ETH,3,Frankfurt (GER),26 OCT 1997
3123,2:12:24,Gideon CHIRCHIR,Men,Marathon,24 FEB 1966,KEN,19,Rotterdam (NED),16 APR 2000
3123,2:12:24,Colins EDEP,Men,Marathon,,KEN,2,Reims (FRA),20 OCT 2002
3123,2:12:24,Otavio DOS SANTOS PINHEIRO,Men,Marathon,11 MAY 1973,BRA,2,"Miami, FL (USA)",02 FEB 2003
3123,2:12:24,Yoshimasa KUNITAKE,Men,Marathon,27 MAY 1976,JPN,1,Nobeoka (JPN),22 FEB 2004
