Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1499,2:09:53,William Todoo ROTICH,Men,Marathon,04 FEB 1980,KEN,1,Dubai (UAE),12 JAN 2007
1499,2:09:53,William BIAMA,Men,Marathon,17 JAN 1984,KEN,1,Košice (SVK),07 OCT 2007
1499,2:09:53,Ruggero PERTILE,Men,Marathon,08 AUG 1974,ITA,2,Torino (ITA),19 APR 2009
1499,2:09:53,Husen Muhammed ESMAIL,Men,Marathon,09 AUG 1993,ETH,4,Osaka (JPN),01 DEC 2019
1499,2:09:53,Youssef SBAAI,Men,Marathon,02 MAY 1980,MAR,18,Sevilla (ESP),23 FEB 2020
1499,2:09:53,Berhanu HEYE,Men,Marathon,,ETH,1,La Rochelle (FRA),27 NOV 2022
1499,2:09:53,Hillary KIPCHUMBA,Men,Marathon,25 NOV 1992,KEN,6,Wuhan (CHN),24 MAR 2024
1499,2:09:53,Victor Kiplagat SEREM,Men,Marathon,,KEN,6,Linz (AUT),07 APR 2024
1499,2:09:53,Aaron GRUEN,Men,Marathon,28 JAN 1999,AUT,3,"Rockland Lake State Park, Congers, NY (USA)",30 MAR 2025
1499,2:09:53,Frank LARA,Men,Marathon,25 SEP 1995,USA,13,Rotterdam (NED),13 APR 2025
1511,2:09:54,Tony MILOVSOROV,Men,Marathon,04 NOV 1958,GBR,6,London (GBR),23 APR 1989
1511,2:09:54,John KIPKOSKEI,Men,Marathon,12 DEC 1968,KEN,2,Reims (FRA),22 OCT 1995
1511,2:09:54,Ezael THLOBO,Men,Marathon,04 MAY 1964,RSA,3,Praha (CZE),24 MAY 1998
1511,2:09:54,Rachid ZIAR,Men,Marathon,15 NOV 1973,ALG,5,Paris (FRA),07 APR 2002
1511,2:09:54,Stephen NDUNGU,Men,Marathon,01 JUN 1967,KEN,2,"Los Angeles, CA (USA)",02 MAR 2003
1511,2:09:54,Paul SAMOEI,Men,Marathon,1984,KEN,3,"Los Angeles, CA (USA)",21 MAR 2010
1511,2:09:54,Aleksey REUNKOV,Men,Marathon,28 JAN 1984,RUS,14,Frankfurt (GER),30 OCT 2011
1511,2:09:54,Kennedy KWEMOI,Men,Marathon,12 SEP 1986,KEN,2,Porto (POR),06 NOV 2011
1511,2:09:54,Stephen KIPLIMO,Men,Marathon,15 DEC 1987,KEN,1,Nanchang (CHN),10 NOV 2019
1511,2:09:54,Lulu BABSA,Men,Marathon,1994,ETH,10,Doha (QAT),17 JAN 2025
1511,2:09:54,Josphat Kiprop KIPTIS,Men,Marathon,16 NOV 1993,KEN,3,Gunsan (KOR),06 APR 2025
1522,2:09:55,Waldemar CIERPINSKI,Men,Marathon,03 AUG 1950,GDR,1,"Olympic Stadium, Montréal (CAN)",31 JUL 1976
1522,2:09:55,Osmiro DE SOUSA SILVA,Men,Marathon,09 OCT 1961,BRA,1,Marrakech (MAR),13 JAN 1991
1522,2:09:55,Mathias NTAWULIKURA,Men,Marathon,14 JUL 1964,RWA,7,London (GBR),16 APR 2000
1522,2:09:55,Ernest KIPYEGO,Men,Marathon,06 OCT 1978,KEN,6,Eindhoven (NED),12 OCT 2003
1522,2:09:55,Masashi HAYASHI,Men,Marathon,17 JUL 1979,JPN,7,Otsu (JPN),04 MAR 2012
1522,2:09:55,Julius Kipyego KETER,Men,Marathon,20 OCT 1988,KEN,2,Santiago de Chile (CHI),02 APR 2017
1522,2:09:55,Wycliffe BIWOTT,Men,Marathon,05 MAY 1988,KEN,1,Zagreb (CRO),08 OCT 2017
1522,2:09:55,Musa BABO,Men,Marathon,1988,ETH,4,Roma (ITA),07 APR 2019
1522,2:09:55,Iván FERNÁNDEZ ANAYA,Men,Marathon,10 JUN 1988,ESP,19,Sevilla (ESP),23 FEB 2020
1522,2:09:55,Mick IACOFANO,Men,Marathon,26 SEP 1994,USA,7,"Chandler, AZ (USA)",20 DEC 2020
1522,2:09:55,Nico MONTANEZ,Men,Marathon,07 SEP 1993,USA,13,"Chicago, IL (USA)",09 OCT 2022
1522,2:09:55,Monatcer ZAGHOU,Men,Marathon,14 MAY 1989,MAR,4,Marrakech (MAR),29 JAN 2023
1522,2:09:55,Abraham KIPYATICH,Men,Marathon,10 MAY 1993,KEN,14,Rotterdam (NED),13 APR 2025
1535,2:09:56,John TREACY,Men,Marathon,04 JUN 1957,IRL,2,"Memorial Coliseum, Los Angeles, CA (USA)",12 AUG 1984
1535,2:09:56,Philip TANUI,Men,Marathon,20 DEC 1975,KEN,1,Roma (ITA),21 MAR 1999
1535,2:09:56,Issack KIPKEMOI KOSGEI,Men,Marathon,,KEN,8,See Genezareth (ISR),12 JAN 2012
1535,2:09:56,Joseph Kiprono KIPTUM,Men,Marathon,25 SEP 1987,KEN,1,Hannover (GER),06 MAY 2012
1535,2:09:56,Asmare WORKNEH,Men,Marathon,14 MAR 1984,ETH,5,Düsseldorf (GER),28 APR 2013
1535,2:09:56,Camilo Raul SANTIAGO,Men,Marathon,22 DEC 1982,ESP,28,Valencia (ESP),06 DEC 2020
1535,2:09:56,Moses KIPKOSGEI,Men,Marathon,1991,KEN,6,Wuxi (CHN),19 MAR 2023
1535,2:09:56,Evans KIPRONO,Men,Marathon,1994,KEN,2,Linz (AUT),16 APR 2023
1535,2:09:56,Feyissa MULGETA,Men,Marathon,22 SEP 1996,ETH,2,Nanchang (CHN),12 NOV 2023
1544,2:09:57,Armand PARMENTIER,Men,Marathon,15 FEB 1954,BEL,4,Rotterdam (NED),09 APR 1983
1544,2:09:57,Pier-Giovanni POLI,Men,Marathon,05 NOV 1957,ITA,4,"Chicago, IL (USA)",20 OCT 1985
1544,2:09:57,Antonio Fabian SILIO,Men,Marathon,09 MAY 1966,ARG,1,Hamburg (GER),30 APR 1995
1544,2:09:57,Jonathan YEGO,Men,Marathon,1976,KEN,1,Roma (ITA),16 MAR 2008
1544,2:09:57,Botoru TSEGAYE,Men,Marathon,25 OCT 1985,ETH,2,Mumbai (IND),16 JAN 2011
1544,2:09:57,Cosmas KYEVA,Men,Marathon,25 JUN 1985,KEN,1,Debno (POL),06 APR 2014
1544,2:09:57,Jianhua PENG,Men,Marathon,18 DEC 1996,CHN,6,Guangzhou (CHN),08 DEC 2019
1544,2:09:57,Paul KUIRA,Men,Marathon,25 JAN 1991,KEN,7,Fukuoka (JPN),06 DEC 2020
1544,2:09:57,Koshiro HIRATA,Men,Marathon,25 JAN 1998,JPN,13,Osaka (JPN),27 FEB 2022
1544,2:09:57,Francis CHERUIYOT,Men,Marathon,,KEN,3,Zürich (SUI),10 APR 2022
1544,2:09:57,Joel MELLY,Men,Marathon,11 MAR 1984,KEN,6,Wien (AUT),23 APR 2023
1544,2:09:57,Paul Kipngetich TANUI,Men,Marathon,22 DEC 1990,KEN,2,Buenos Aires (ARG),24 SEP 2023
1556,2:09:58,David KIPTUM BUSENEI,Men,Marathon,22 DEC 1974,KEN,2,San Sebastián (ESP),24 NOV 2002
1556,2:09:58,Michitane NODA,Men,Marathon,25 MAR 1975,JPN,9,Fukuoka (JPN),07 DEC 2003
1556,2:09:58,Michel BUTTER,Men,Marathon,05 NOV 1985,NED,12,Amsterdam (NED),21 OCT 2012
1556,2:09:58,Megersa Gosa TAFA,Men,Marathon,1982,ETH,4,Marrakech (MAR),26 JAN 2014
1556,2:09:58,Willy KOTILE,Men,Marathon,03 APR 1986,KEN,4,Milano (ITA),12 APR 2015
1556,2:09:58,Pius Maiyo KIROP,Men,Marathon,08 JAN 1990,KEN,9,Paris (FRA),12 APR 2015
1556,2:09:58,Ezekiel Kimalel CHEBOITIBIN,Men,Marathon,10 JUL 1992,KEN,9,Otsu (JPN),10 MAR 2019
1556,2:09:58,Timothy TOROITICH,Men,Marathon,10 OCT 1991,UGA,3,Lisboa (POR),08 OCT 2023
1556,2:09:58,Victor KIPLIMO,Men,Marathon,1990,KEN,3,Hannover (GER),14 APR 2024
1565,2:09:59,Isaac KIPRONO,Men,Marathon,05 SEP 1976,KEN,5,Rotterdam (NED),22 APR 2001
1565,2:09:59,Oscar FERNÁNDEZ,Men,Marathon,23 OCT 1974,ESP,10,Fukuoka (JPN),07 DEC 2003
1565,2:09:59,Hélder ORNELAS,Men,Marathon,06 MAY 1974,POR,1,Milano (ITA),04 DEC 2005
1565,2:09:59,Joseph AMENYA,Men,Marathon,1978,KEN,2,Kisumu (KEN),01 DEC 2007
1565,2:09:59,Tomoya ADACHI,Men,Marathon,18 DEC 1985,JPN,5,Fukuoka (JPN),07 DEC 2014
1565,2:09:59,Eulalio MUNOZ,Men,Marathon,16 JUL 1995,ARG,30,Valencia (ESP),06 DEC 2020
1571,2:10:00,Marc SMET,Men,Marathon,05 FEB 1951,BEL,1,Berchem (BEL),10 SEP 1979
1571,2:10:00,Laban KIPNGETICH,Men,Marathon,07 AUG 1976,KEN,3,Roma (ITA),26 MAR 2006
1571,2:10:00,Patrick MURIUKI,Men,Marathon,1989,KEN,3,Mumbai (IND),16 JAN 2011
1571,2:10:00,John Kyalo KYUI,Men,Marathon,20 OCT 1984,KEN,1,Zürich (SUI),17 APR 2011
1571,2:10:00,Nicodemus KIMUTAI,Men,Marathon,04 APR 1994,KEN,8,Praha (CZE),05 MAY 2019
1571,2:10:00,Evans MAYAKA,Men,Marathon,16 JUL 1987,KEN,11,"Chicago, IL (USA)",13 OCT 2024
1577,2:10:01,Lucketz SWARTBOOI,Men,Marathon,07 FEB 1966,NAM,1,Swakopmund (NAM),10 OCT 1992
1577,2:10:01,Gilbert Kiptanui RUTTO,Men,Marathon,03 MAR 1966,KEN,4,Berlin (GER),29 SEP 1996
1577,2:10:01,Teresa NYAKOLA,Men,Marathon,26 FEB 1995,ETH,10,Dubai (UAE),12 FEB 2023
1580,2:10:02,Katsuhiko HANADA,Men,Marathon,12 JUN 1971,JPN,5,Otsu (JPN),02 MAR 1997
1580,2:10:02,Maiyo Johnstone KIBET,Men,Marathon,06 OCT 1988,KEN,15,Frankfurt (GER),30 OCT 2011
1580,2:10:02,Takehiro DEKI,Men,Marathon,12 APR 1990,JPN,8,Otsu (JPN),04 MAR 2012
1580,2:10:02,Vincent Kipsegechi YATOR,Men,Marathon,11 JUL 1989,KEN,7,Wien (AUT),07 APR 2019
1580,2:10:02,Tiidrek NURME,Men,Marathon,18 NOV 1985,EST,20,Sevilla (ESP),23 FEB 2020
1580,2:10:02,Jacob RILEY,Men,Marathon,02 NOV 1988,USA,2,"Atlanta, GA (USA)",29 FEB 2020
1580,2:10:02,Shogo KANEZANE,Men,Marathon,20 SEP 1990,JPN,9,Oita (JPN),06 FEB 2022
1580,2:10:02,Elkanah KIBET,Men,Marathon,02 JUN 1983,USA,4,"Orlando, FL (USA)",03 FEB 2024
1580,2:10:02,Jorge BLANCO,Men,Marathon,15 JUL 1993,ESP,33,Valencia (ESP),01 DEC 2024
