Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
398,2:06:50,Abay ALEMU,Men,Marathon,14 JUN 2004,ETH,2,Wuxi (CHN),24 MAR 2024
402,2:06:51,Atsushi FUJITA,Men,Marathon,06 NOV 1976,JPN,1,Fukuoka (JPN),03 DEC 2000
402,2:06:51,Tariku JUFAR,Men,Marathon,18 JUL 1984,ETH,1,"Houston, TX (USA)",15 JAN 2012
402,2:06:51,Yusuke OGURA,Men,Marathon,16 APR 1993,JPN,5,Otsu (JPN),28 FEB 2021
405,2:06:52,Vincent KIPSOS,Men,Marathon,22 JUN 1976,KEN,3,Berlin (GER),29 SEP 2002
405,2:06:52,Charles Kibiwott SERONEI,Men,Marathon,08 AUG 1974,KEN,3,Rotterdam (NED),09 APR 2006
405,2:06:52,Julio REY,Men,Marathon,13 JAN 1972,ESP,1,Hamburg (GER),23 APR 2006
405,2:06:52,Birhan NEBEBEW,Men,Marathon,14 AUG 1994,ETH,5,Lisboa (POR),20 OCT 2019
405,2:06:52,Gevin KERICH,Men,Marathon,02 FEB 1995,KEN,2,Doha (QAT),20 JAN 2023
405,2:06:52,Kemal HUSEN,Men,Marathon,24 MAY 2003,ETH,1,Dublin (IRL),29 OCT 2023
405,2:06:52,Desalegn GIRMA,Men,Marathon,12 APR 2005,ETH,4,Dubai (UAE),12 JAN 2025
412,2:06:53,David Mandago KIPKORIR,Men,Marathon,15 DEC 1974,KEN,6,Paris (FRA),05 APR 2009
412,2:06:53,Samuel Tsegay TESFAMARIAM,Men,Marathon,24 FEB 1988,ERI,9,Siena (ITA),11 APR 2021
412,2:06:53,Cosmas Matolo MUTETI,Men,Marathon,16 MAY 1991,KEN,1,Wien (AUT),24 APR 2022
412,2:06:53,Abbabiya SIMBASSA,Men,Marathon,30 JUN 1993,USA,17,Valencia (ESP),01 DEC 2024
416,2:06:54,Ondoro OSORO,Men,Marathon,03 DEC 1967,KEN,1,"Chicago, IL (USA)",11 OCT 1998
416,2:06:54,Paul Kipkemboi BIWOTT,Men,Marathon,18 APR 1978,KEN,6,Amsterdam (NED),16 OCT 2011
416,2:06:54,Anthony MARITIM,Men,Marathon,12 NOV 1986,KEN,3,Barcelona (ESP),10 MAR 2019
416,2:06:54,Daisuke UEKADO,Men,Marathon,11 DEC 1993,JPN,9,Tokyo (JPN),01 MAR 2020
416,2:06:54,Adane KEBEDE,Men,Marathon,11 SEP 1996,ETH,4,Doha (QAT),20 JAN 2023
416,2:06:54,Daisuke DOI,Men,Marathon,06 NOV 1996,JPN,5,Osaka (JPN),25 FEB 2024
416,2:06:54,Felicien MUHITIRA,Men,Marathon,04 NOV 1994,RWA,18,Valencia (ESP),01 DEC 2024
423,2:06:55,Hendrick RAMAALA,Men,Marathon,02 FEB 1972,RSA,3,London (GBR),23 APR 2006
423,2:06:55,Tesfahun AKALNEW,Men,Marathon,29 APR 1999,ETH,11,Amsterdam (NED),17 OCT 2021
423,2:06:55,Pius KARANJA,Men,Marathon,15 APR 1992,KEN,1,Eindhoven (NED),09 OCT 2022
423,2:06:55,Antenayeh DAGNACHEW,Men,Marathon,29 SEP 1998,ETH,6,Dubai (UAE),07 JAN 2024
427,2:06:56,Mergersa BACHA,Men,Marathon,18 JAN 1985,ETH,4,Paris (FRA),07 APR 2013
427,2:06:56,Micah Kemboi KOGO,Men,Marathon,30 JUN 1986,KEN,4,"Chicago, IL (USA)",13 OCT 2013
427,2:06:56,Fred MUSOBO,Men,Marathon,12 AUG 1996,UGA,3,Daegu (KOR),07 APR 2019
427,2:06:56,Koen NAERT,Men,Marathon,03 SEP 1989,BEL,6,Rotterdam (NED),16 APR 2023
431,2:06:57,Takayuki INUBUSHI,Men,Marathon,11 AUG 1972,JPN,2,Berlin (GER),26 SEP 1999
431,2:06:57,Tesfaye TOLA,Men,Marathon,19 OCT 1974,ETH,4,Amsterdam (NED),17 OCT 1999
431,2:06:57,Albert KORIR,Men,Marathon,02 MAR 1994,KEN,2,"New York, NY (USA)",05 NOV 2023
431,2:06:57,Jie HE,Men,Marathon,27 DEC 1998,CHN,4,Wuxi (CHN),24 MAR 2024
435,2:06:58,Daniel Kipkurgat RONO,Men,Marathon,13 JUL 1978,KEN,2,Rotterdam (NED),13 APR 2008
435,2:06:58,Henry Kemo SUGUT,Men,Marathon,04 MAY 1985,KEN,1,Wien (AUT),15 APR 2012
435,2:06:58,Joseph GITAU,Men,Marathon,03 JAN 1988,KEN,1,Fukuoka (JPN),02 DEC 2012
435,2:06:58,Belay Tilahun BEZABEH,Men,Marathon,07 JAN 1995,ETH,7,Sevilla (ESP),23 FEB 2025
439,2:06:59,Kennedy CHEBOROR,Men,Marathon,26 APR 1990,KEN,4,Daegu (KOR),07 APR 2019
439,2:06:59,Silas MWETICH,Men,Marathon,24 MAY 1997,KEN,5,Toronto (CAN),20 OCT 2019
439,2:06:59,Leonard LANGAT,Men,Marathon,07 AUG 1990,KEN,2,Wien (AUT),24 APR 2022
442,2:07:00,Reuben KERIO,Men,Marathon,02 JUN 1994,KEN,2,Eindhoven (NED),13 OCT 2019
442,2:07:00,Robert KWAMBAI,Men,Marathon,22 NOV 1985,KEN,1,Chuncheon (KOR),27 OCT 2019
442,2:07:00,Stanley BETT,Men,Marathon,13 DEC 1986,KEN,2,Daegu (KOR),02 APR 2023
442,2:07:00,Belay ASFAW,Men,Marathon,11 OCT 1996,ETH,2,Guangzhou (CHN),08 DEC 2024
446,2:07:01,Lawrence KIMAYO,Men,Marathon,02 SEP 1990,KEN,1,Košice (SVK),07 OCT 2012
446,2:07:01,Vincent Kibor RAIMOI,Men,Marathon,16 JUL 1996,KEN,2,Fukuoka (JPN),04 DEC 2022
448,2:07:02,Sammy LELEI,Men,Marathon,14 AUG 1964,KEN,1,Berlin (GER),24 SEP 1995
448,2:07:02,Shokhrukh DAVLYATOV,Men,Marathon,07 MAR 1996,UZB,18,Valencia (ESP),03 DEC 2023
448,2:07:02,Gaddisa TAFA DEKEBE,Men,Marathon,11 SEP 1996,ETH,2,Wuxi (CHN),23 MAR 2025
451,2:07:03,Dejene HAILU,Men,Marathon,29 DEC 2003,ETH,5,Dubai (UAE),12 JAN 2025
452,2:07:04,Francis KIPROP,Men,Marathon,25 DEC 1984,KEN,2,Berlin (GER),20 SEP 2009
452,2:07:04,Elias KEMBOI,Men,Marathon,10 MAY 1984,KEN,3,Frankfurt (GER),31 OCT 2010
452,2:07:04,Bekana DABA,Men,Marathon,29 JUL 1988,ETH,1,"Houston, TX (USA)",30 JAN 2011
452,2:07:04,Tadesse TEMECHACHU,Men,Marathon,08 SEP 1991,ETH,2,Roma (ITA),27 MAR 2022
452,2:07:04,Getachew MASRESHA,Men,Marathon,20 MAY 2000,ETH,6,Dubai (UAE),12 JAN 2025
457,2:07:05,Joshua CHELANGA,Men,Marathon,07 APR 1973,KEN,3,Berlin (GER),26 SEP 2004
457,2:07:05,Abrha MILAW ASEFA,Men,Marathon,27 FEB 1988,ETH,1,Paris (FRA),14 APR 2019
457,2:07:05,Toshiki SADAKATA,Men,Marathon,04 MAR 1992,JPN,10,Tokyo (JPN),01 MAR 2020
457,2:07:05,Kibrom DESTA HABTU,Men,Marathon,1993,ETH,7,Barcelona (ESP),07 NOV 2021
457,2:07:05,Mahamed MAHAMED,Men,Marathon,18 SEP 1997,GBR,4,London (GBR),21 APR 2024
457,2:07:05,Stanley Kurgat RONO,Men,Marathon,04 AUG 1999,KEN,15,Berlin (GER),29 SEP 2024
457,2:07:05,Ablelom MARYO,Men,Marathon,01 JAN 1997,ERI,5,Xiamen (CHN),05 JAN 2025
464,2:07:06,Ian SYSTER,Men,Marathon,20 JAN 1976,RSA,5,London (GBR),14 APR 2002
464,2:07:06,Charles Kiama MUNYEKI,Men,Marathon,02 NOV 1988,KEN,3,"Chicago, IL (USA)",11 OCT 2009
464,2:07:06,Boaz KIPKEMEI,Men,Marathon,22 MAR 1993,KEN,2,Hannover (GER),14 APR 2024
464,2:07:06,Peiyou FENG,Men,Marathon,01 AUG 2001,CHN,19,Valencia (ESP),01 DEC 2024
464,2:07:06,Tatsuya MARUYAMA,Men,Marathon,29 JUL 1994,JPN,15,Tokyo (JPN),02 MAR 2025
469,2:07:07,Ahmed SALAH,Men,Marathon,31 DEC 1956,DJI,2,Rotterdam (NED),17 APR 1988
469,2:07:07,Paul KOECH,Men,Marathon,25 JUN 1969,KEN,2,"Chicago, IL (USA)",12 OCT 2003
469,2:07:07,Benson Kipchumba BARUS,Men,Marathon,04 JUL 1980,KEN,1,Praha (CZE),08 MAY 2011
469,2:07:07,Simon KIPKOSGEI,Men,Marathon,04 SEP 2002,KEN,4,Eindhoven (NED),10 OCT 2021
469,2:07:07,Berhane TESFAY,Men,Marathon,09 JAN 1987,ERI,3,Košice (SVK),01 OCT 2023
474,2:07:08,John KIPROTICH,Men,Marathon,30 MAR 1989,KEN,7,Amsterdam (NED),16 OCT 2011
474,2:07:08,Abraham CHERKOS,Men,Marathon,23 SEP 1989,ETH,5,Seoul (KOR),16 MAR 2014
474,2:07:08,Michael Mugo GITHAE,Men,Marathon,26 AUG 1994,KEN,1,Fukuoka (JPN),03 DEC 2023
474,2:07:08,Bethwell KIPKEMBOI,Men,Marathon,06 APR 1993,KEN,4,Paris (FRA),07 APR 2024
474,2:07:08,Afewerk MESFIN,Men,Marathon,12 OCT 1992,ETH,6,Xiamen (CHN),05 JAN 2025
479,2:07:09,Japheth KOSGEI,Men,Marathon,20 DEC 1968,KEN,1,Rotterdam (NED),18 APR 1999
479,2:07:09,Benjamin MAIYO,Men,Marathon,06 OCT 1978,KEN,2,"Chicago, IL (USA)",09 OCT 2005
479,2:07:09,Alex KIBET,Men,Marathon,10 NOV 1990,KEN,3,Frankfurt (GER),28 OCT 2018
479,2:07:09,Robert KIPKEMBOI,Men,Marathon,19 JUN 1988,KEN,5,Seoul (KOR),17 MAR 2019
479,2:07:09,Zelalem BACHA,Men,Marathon,10 JAN 1988,BRN,12,Dubai (UAE),24 JAN 2020
479,2:07:09,Shaohui YANG,Men,Marathon,09 JUL 1992,CHN,2,Fukuoka (JPN),03 DEC 2023
479,2:07:09,Eyob GHEBREHIWET FANIEL,Men,Marathon,26 NOV 1992,ITA,7,Sevilla (ESP),18 FEB 2024
486,2:07:10,Tebalu ZAWUDE HEYI,Men,Marathon,02 NOV 1987,ETH,4,Frankfurt (GER),26 OCT 2014
486,2:07:10,Vincent RONO,Men,Marathon,10 NOV 1990,KEN,5,Rotterdam (NED),07 APR 2019
486,2:07:10,Mogos SHUMAY,Men,Marathon,01 JAN 1997,ERI,5,Eindhoven (NED),10 OCT 2021
486,2:07:10,Zerei Kbrom MEZNGI,Men,Marathon,12 JAN 1986,NOR,14,Valencia (ESP),04 DEC 2022
490,2:07:11,Alfred KERING,Men,Marathon,20 NOV 1978,KEN,2,Paris (FRA),11 APR 2010
490,2:07:11,Mulugeta WAMI,Men,Marathon,17 JUL 1982,ETH,6,Amsterdam (NED),21 OCT 2012
490,2:07:11,Nixson KURGAT,Men,Marathon,02 MAY 1988,KEN,1,Chuncheon (KOR),26 OCT 2014
490,2:07:11,John LANGAT,Men,Marathon,02 OCT 1993,KEN,3,Eindhoven (NED),13 OCT 2019
490,2:07:11,Atsumi ASHIWA,Men,Marathon,02 FEB 1995,JPN,4,Oita (JPN),02 FEB 2025
495,2:07:12,Carlos LOPES,Men,Marathon,18 FEB 1947,POR,1,Rotterdam (NED),20 APR 1985
495,2:07:12,James ROTICH,Men,Marathon,22 DEC 1978,KEN,4,Amsterdam (NED),21 OCT 2007
495,2:07:12,Azmero Bekele MOLALIGN,Men,Marathon,22 JAN 1986,ETH,5,Dubai (UAE),24 JAN 2014
495,2:07:12,Aweke AYALEW,Men,Marathon,23 FEB 1993,BRN,3,Frankfurt (GER),27 OCT 2019
495,2:07:12,Shuho DAIROKUNO,Men,Marathon,23 DEC 1992,JPN,6,Otsu (JPN),28 FEB 2021
495,2:07:12,Henok TESFAY,Men,Marathon,22 NOV 2000,ERI,2,Ljubljana (SLO),23 OCT 2022
