Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2898,2:12:09,Aldo FANTONI,Men,Marathon,10 MAY 1960,ITA,15,Hiroshima (JPN),14 APR 1985
2898,2:12:09,Pyotr SALTYKOV,Men,Marathon,04 MAR 1958,URS,1,Mogilyov (URS),15 JUN 1985
2898,2:12:09,Bill REIFSNYDER,Men,Marathon,30 APR 1962,USA,3,"East Rutherford, NJ (USA)",30 APR 1989
2898,2:12:09,Marcelino CRISANTO,Men,Marathon,01 SEP 1965,MEX,10,London (GBR),12 APR 1992
2898,2:12:09,Jose Alirio CARRASCO,Men,Marathon,22 FEB 1976,COL,11,"Chicago, IL (USA)",12 OCT 2003
2898,2:12:09,David KIRUI,Men,Marathon,1969,KEN,3,Valencia (ESP),18 FEB 2007
2898,2:12:09,Fernando SILVA,Men,Marathon,01 MAR 1980,POR,6,Praha (CZE),10 MAY 2009
2898,2:12:09,Francis Muendo MAUNDU,Men,Marathon,24 DEC 1977,KEN,5,Toronto (CAN),27 SEP 2009
2898,2:12:09,Vincent Kiplagat SITTUK,Men,Marathon,,KEN,3,Nairobi (KEN),31 OCT 2010
2898,2:12:09,Taiki MIYASAKA,Men,Marathon,04 OCT 2000,JPN,14,Oita (JPN),06 FEB 2022
2898,2:12:09,James MBURUGU,Men,Marathon,05 JAN 1989,KEN,2,New Taipei City (TPE),19 MAR 2023
2898,2:12:09,Mengiste ASREN,Men,Marathon,03 JAN 2001,ETH,3,Chongqing (CHN),19 MAR 2023
2898,2:12:09,Mohamud AADAN,Men,Marathon,01 JAN 1990,GBR,34,Sevilla (ESP),23 FEB 2025
2914,2:12:10,Geoff BACON,Men,Marathon,31 AUG 1942,RSA,1,Port Elizabeth (RSA),06 SEP 1980
2914,2:12:10,Bernard ROSE,Men,Marathon,02 JUL 1953,RSA,1,Cape Town (RSA),05 MAR 1983
2914,2:12:10,Chang-Woo LEE,Men,Marathon,10 JUL 1968,KOR,1,Hofu (JPN),16 DEC 1990
2914,2:12:10,Malcolm NORWOOD,Men,Marathon,28 JUL 1964,AUS,1,St. Paul (USA),06 OCT 1991
2914,2:12:10,Csaba SZŰCS,Men,Marathon,29 JAN 1965,HUN,8,Paris (FRA),25 APR 1993
2914,2:12:10,Hector DE JESUS,Men,Marathon,13 MAY 1966,MEX,1,"Cleveland, OH (USA)",05 MAY 1996
2914,2:12:10,Masafumi YORITA,Men,Marathon,23 APR 1968,JPN,7,Fukuoka (JPN),01 DEC 1996
2914,2:12:10,Focus Fullah WILBROAD,Men,Marathon,04 MAY 1970,TAN,12,Paris (FRA),04 APR 1999
2914,2:12:10,Atsushi SAWAYANAGI,Men,Marathon,26 JUL 1976,JPN,5,Hofu (JPN),15 DEC 2002
2914,2:12:10,Wesley NGETICH,Men,Marathon,1977,KEN,2,"Houston, TX (USA)",15 JAN 2006
2914,2:12:10,Joseph CHIRLEE,Men,Marathon,14 FEB 1980,KEN,4,"San Diego, CA (USA)",03 JUN 2007
2914,2:12:10,Takashi OTA,Men,Marathon,27 APR 1976,JPN,10,Tokyo (JPN),17 FEB 2008
2914,2:12:10,Samuel NGANGA,Men,Marathon,16 JUN 1986,KEN,11,Roma (ITA),16 MAR 2008
2914,2:12:10,Masaru TAKAMIZAWA,Men,Marathon,14 JUL 1981,JPN,1,Sapporo (JPN),31 AUG 2008
2914,2:12:10,Pedro NIMO,Men,Marathon,05 JUN 1980,ESP,8,Wien (AUT),19 APR 2009
2914,2:12:10,Stanley Kiprotich RONO,Men,Marathon,30 NOV 1977,KEN,13,Eindhoven (NED),11 OCT 2009
2914,2:12:10,Bernard LAGAT,Men,Marathon,12 DEC 1974,USA,7,Gold Coast (AUS),07 JUL 2019
2914,2:12:10,Jonas HAMPTON,Men,Marathon,20 JAN 1989,USA,8,"Atlanta, GA (USA)",29 FEB 2020
2914,2:12:10,Nobuyuki MATSUMOTO,Men,Marathon,08 AUG 1991,JPN,37,Tokyo (JPN),01 MAR 2020
2914,2:12:10,Shinji YOSHIMOTO,Men,Marathon,08 SEP 1980,JPN,60,Otsu (JPN),28 FEB 2021
2914,2:12:10,El Hadi LAAMECHE,Men,Marathon,05 MAR 1990,ALG,55,Sevilla (ESP),18 FEB 2024
2935,2:12:11,Anelio BOCCI,Men,Marathon,07 AUG 1953,ITA,2,Tokyo (JPN),08 FEB 1981
2935,2:12:11,Pertti TIAINEN,Men,Marathon,15 NOV 1954,FIN,14,"Olympiastadion, Helsinki (FIN)",14 AUG 1983
2935,2:12:11,Gerardo ALCALA,Men,Marathon,28 JUN 1961,MEX,7,"Chicago, IL (USA)",30 OCT 1988
2935,2:12:11,Katsumi KITAJIMA,Men,Marathon,02 MAY 1963,JPN,7,Rotterdam (NED),21 APR 1991
2935,2:12:11,Raffaello ALLIEGRO,Men,Marathon,30 MAY 1964,ITA,2,Torino (ITA),25 APR 1993
2935,2:12:11,Kazushi HARA,Men,Marathon,16 NOV 1980,JPN,11,Otsu (JPN),07 MAR 2004
2935,2:12:11,Abdelkabir SAJI,Men,Marathon,17 JAN 1976,MAR,3,Firenze (ITA),27 NOV 2011
2935,2:12:11,Peter WANJIRU,Men,Marathon,28 NOV 1982,KEN,1,Kraków (POL),22 APR 2012
2935,2:12:11,Mikhail KULKOV,Men,Marathon,04 JUL 1985,RUS,2,Moskva (RUS),09 SEP 2012
