Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
1793,2:10:27,Lema FEIYSA,Men,Marathon,23 JAN 1985,ETH,5,Marrakech (MAR),29 JAN 2012
1793,2:10:27,Philemon Kipchumba KISANG,Men,Marathon,1977,KEN,8,Roma (ITA),17 MAR 2013
1793,2:10:27,Elijah CHERUIYOT,Men,Marathon,24 SEP 1998,KEN,6,Milano (ITA),02 APR 2023
1793,2:10:27,Le YANG,Men,Marathon,25 MAY 1996,CHN,4,Rabat (MAR),21 APR 2024
1805,2:10:28,Metaferia ZELEKE,Men,Marathon,1969,ETH,1,Milano (ITA),16 APR 1989
1805,2:10:28,Nahashon KIMAIYO,Men,Marathon,04 MAY 1983,KEN,6,Düsseldorf (GER),29 APR 2012
1805,2:10:28,Ghala BEKELE,Men,Marathon,,ETH,5,Marrakech (MAR),25 JAN 2015
1805,2:10:28,Reid COOLSAET,Men,Marathon,29 JUL 1979,CAN,6,Berlin (GER),27 SEP 2015
1805,2:10:28,Jimma SHAMBEL,Men,Marathon,1992,ETH,1,Chongqing (CHN),31 MAR 2019
1805,2:10:28,Jonathan KIPTOO,Men,Marathon,04 AUG 1987,KEN,2,Casablanca (MAR),06 OCT 2019
1805,2:10:28,Timothy KIMELI,Men,Marathon,20 JAN 1994,KEN,5,Gyeongju (KOR),20 OCT 2019
1805,2:10:28,Wesley KIPTOO,Men,Marathon,07 JUL 1999,KEN,12,"Chicago, IL (USA)",08 OCT 2023
1805,2:10:28,Yuki MUTA,Men,Marathon,26 MAY 1993,JPN,7,Oita (JPN),04 FEB 2024
1805,2:10:28,Liam BOUDIN,Men,Marathon,03 SEP 1997,AUS,31,Sevilla (ESP),23 FEB 2025
1815,2:10:29,Kirk PFEFFER,Men,Marathon,20 JUL 1956,USA,7,Fukuoka (JPN),07 DEC 1980
1815,2:10:29,Joseph SKOSANA,Men,Marathon,21 JUN 1963,RSA,1,Durban (RSA),20 JUL 1991
1815,2:10:29,Pavel KOKIN,Men,Marathon,21 JUL 1974,RUS,1,"Cleveland, OH (USA)",30 APR 2000
1815,2:10:29,Solomon LEMA,Men,Marathon,,ETH,5,Castellón (ESP),16 FEB 2020
1815,2:10:29,Toshihiro KENMOTSU,Men,Marathon,25 JUN 1990,JPN,28,Tokyo (JPN),06 MAR 2022
1815,2:10:29,Alejandro JIMENEZ,Men,Marathon,22 AUG 1984,ESP,38,Valencia (ESP),01 DEC 2024
1815,2:10:29,Abdi WAISS,Men,Marathon,03 JUL 1996,DJI,15,Rotterdam (NED),13 APR 2025
1822,2:10:30,Frank SHORTER,Men,Marathon,31 OCT 1947,USA,1,Fukuoka (JPN),03 DEC 1972
1822,2:10:30,Hideaki KITA,Men,Marathon,28 SEP 1952,JPN,7,Fukuoka (JPN),04 DEC 1983
1822,2:10:30,Michael MUSYOKI,Men,Marathon,28 MAY 1956,KEN,4,"Chicago, IL (USA)",26 OCT 1986
1822,2:10:30,David LONG,Men,Marathon,21 NOV 1960,GBR,4,London (GBR),21 APR 1991
1822,2:10:30,Sergio CHIESA,Men,Marathon,07 SEP 1972,ITA,5,Milano (ITA),02 DEC 2001
