Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2096,2:10:57,Luke METTO,Men,Marathon,1976,KEN,5,Seoul (KOR),07 NOV 2004
2096,2:10:57,Mathew Kibowen KOSGEI,Men,Marathon,1983,KEN,5,Hamburg (GER),25 APR 2010
2096,2:10:57,Siyoum LEMMA,Men,Marathon,,ETH,6,Chongqing (CHN),18 MAR 2012
2096,2:10:57,Ryan VAIL,Men,Marathon,19 MAR 1986,USA,10,London (GBR),13 APR 2014
2096,2:10:57,Thijs NIJHUIS,Men,Marathon,20 SEP 1992,DEN,30,Sevilla (ESP),23 FEB 2020
2096,2:10:57,Shun SADAKATA,Men,Marathon,30 JUN 1997,JPN,5,Nagano (JPN),23 APR 2023
2096,2:10:57,Haruka KAWAMURA,Men,Marathon,25 SEP 1999,JPN,7,Hofu (JPN),03 DEC 2023
2096,2:10:57,Matt BAXTER,Men,Marathon,06 AUG 1994,NZL,43,Valencia (ESP),01 DEC 2024
2109,2:10:58,Vladimir KOTOV,Men,Marathon,21 FEB 1958,URS,1,Moskva (URS),24 MAY 1980
2109,2:10:58,Shuichi MORITA,Men,Marathon,03 FEB 1965,JPN,1,Fukuoka (JPN),01 DEC 1991
2109,2:10:58,Jonathan NDAMBUKI,Men,Marathon,03 AUG 1976,KEN,3,"San Diego, CA (USA)",21 JUN 1998
2109,2:10:58,Alfonse YATICH,Men,Marathon,1983,KEN,4,Dubai (UAE),12 JAN 2007
2109,2:10:58,Ahmed BADAY,Men,Marathon,15 JUN 1974,MAR,3,Marrakech (MAR),31 JAN 2010
2109,2:10:58,Artur KOZLOWSKI,Men,Marathon,19 JAN 1985,POL,8,Wien (AUT),15 APR 2012
2109,2:10:58,Stanlei KIPCHIRCHIR,Men,Marathon,03 JAN 1985,KEN,1,Stockholm (SWE),05 JUN 2016
2109,2:10:58,Kibet SOYEKWO,Men,Marathon,06 JUN 1992,UGA,8,Milano (ITA),02 APR 2023
2117,2:10:59,Robert HODGE,Men,Marathon,03 AUG 1955,USA,2,"Eugene, OR (USA)",07 SEP 1980
