Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
5497,2:14:58,Getaneh TESSEMA,Men,Marathon,28 JAN 1968,ETH,10,Eindhoven (NED),09 OCT 1994
5497,2:14:58,Vladimir PLYKIN,Men,Marathon,24 AUG 1967,RUS,1,Echternach (LUX),23 OCT 1994
5497,2:14:58,Salvatore ORGIANA,Men,Marathon,12 OCT 1973,ITA,3,Firenze (ITA),04 DEC 1994
5497,2:14:58,Vladimir NETREBA,Men,Marathon,21 OCT 1967,RUS,8,"Houston, TX (USA)",21 JAN 1996
5497,2:14:58,Jang MYONG-CHOL,Men,Marathon,11 MAR 1978,PRK,3,Pyongyang (PRK),10 APR 2005
5497,2:14:58,Richard ROTICH,Men,Marathon,1974,KEN,2,Wrocław (POL),24 APR 2005
5497,2:14:58,John GATHOGA,Men,Marathon,,KEN,2,"Sacramento, CA (USA)",02 DEC 2007
5497,2:14:58,Geun-tae YUK,Men,Marathon,14 MAR 1987,KOR,10,Seoul (KOR),14 MAR 2009
5497,2:14:58,Radosław DUDYCZ,Men,Marathon,08 SEP 1974,POL,2,Debno (POL),19 APR 2009
5497,2:14:58,Drew POLLEY,Men,Marathon,12 NOV 1985,USA,21,"Houston, TX (USA)",14 JAN 2012
5497,2:14:58,Ricardo RAMOS VARGAS,Men,Marathon,05 DEC 1985,MEX,7,Düsseldorf (GER),24 APR 2016
5497,2:14:58,Hassan CHANI,Men,Marathon,05 MAY 1988,BRN,17,Paris (FRA),09 APR 2017
5497,2:14:58,Refera MERGA,Men,Marathon,,ETH,5,Nanchang (CHN),11 NOV 2018
5497,2:14:58,Ildar MINSHIN,Men,Marathon,05 FEB 1985,RUS,3,Moskva (RUS),18 SEP 2022
5497,2:14:58,Yueqing ZHEN,Men,Marathon,11 AUG 2000,CHN,8,Xi'an (CHN),03 NOV 2024
5497,2:14:58,Daaniel KIPRONO,Men,Marathon,03 JUN 1993,KEN,1,Zhoushan (CHN),24 NOV 2024
5497,2:14:58,Julien DEVANNE,Men,Marathon,21 FEB 1989,FRA,65,Valencia (ESP),01 DEC 2024
5497,2:14:58,Olle KALERED,Men,Marathon,03 MAR 1990,SWE,16,Barcelona (ESP),16 MAR 2025
5519,2:14:59,Gyula TÓTH,Men,Marathon,12 APR 1937,HUN,5,Karl Marx Stadt (GDR),19 MAY 1968
5519,2:14:59,Pentti RUMMAKKO,Men,Marathon,12 OCT 1943,FIN,4,"Boston, MA (USA)",20 APR 1970
5519,2:14:59,Fernand KOLBECK,Men,Marathon,11 OCT 1944,FRA,2,Liévin (FRA),22 APR 1979
5519,2:14:59,William SCHOLL,Men,Marathon,14 MAY 1951,USA,1,"Philadelphia, PA (USA)",28 NOV 1982
5519,2:14:59,Hong-yul LEE,Men,Marathon,15 MAR 1961,KOR,4,Seoul (KOR),18 MAR 1984
5519,2:14:59,Peter MITCHELL,Men,Marathon,22 FEB 1963,AUS,1,Gold Coast (AUS),20 JUL 1986
5519,2:14:59,Abdeslam MALAL,Men,Marathon,1965,MAR,6,Puteaux (FRA),16 SEP 1990
5519,2:14:59,Piet RAMUDZULI,Men,Marathon,26 FEB 1966,RSA,2,Taipei City (TPE),12 NOV 1992
5519,2:14:59,Danie MBULI,Men,Marathon,14 APR 1965,RSA,2,Cape Town (RSA),20 MAR 1993
5519,2:14:59,Toyokazu TSUCHIDA,Men,Marathon,14 MAY 1976,JPN,20,Otsu (JPN),04 MAR 2001
5519,2:14:59,Andrey CHERNYSHOV,Men,Marathon,25 NOV 1977,RUS,1,Saransk (RUS),03 JUN 2006
5519,2:14:59,Wilson Kipsongok CHEPKWONY,Men,Marathon,11 JAN 1981,KEN,6,Beograd (SRB),21 APR 2007
5519,2:14:59,Kipyegon KIRUI,Men,Marathon,01 OCT 1980,KEN,3,"Sacramento, CA (USA)",06 DEC 2009
5519,2:14:59,Francesco BONA,Men,Marathon,19 DEC 1983,ITA,3,Treviso (ITA),27 MAR 2011
5519,2:14:59,Stanley TEIMET,Men,Marathon,,KEN,9,Zhengzhou (CHN),27 MAR 2011
5519,2:14:59,Nicodemus BIWOT,Men,Marathon,1980,KEN,3,Reggio Emilia (ITA),11 DEC 2011
5519,2:14:59,Charles KIGEN,Men,Marathon,25 MAY 1984,KEN,11,Yingkou (CHN),22 SEP 2012
5519,2:14:59,Haile Yayi SISAY,Men,Marathon,24 MAY 1988,ETH,6,Xiamen (CHN),07 JAN 2018
5519,2:14:59,Shiro HINO,Men,Marathon,06 MAY 1997,JPN,61,Osaka (JPN),25 FEB 2024
5538,2:15:00,Yasunori WATANABE,Men,Marathon,27 SEP 1951,JPN,2,Otsu (JPN),15 MAR 1981
5538,2:15:00,Henryk NOGALA,Men,Marathon,13 DEC 1948,POL,2,Debno (POL),25 APR 1982
5538,2:15:00,Bill CAIN,Men,Marathon,27 SEP 1956,GBR,30,London (GBR),17 APR 1983
5538,2:15:00,Kevin BROWER,Men,Marathon,27 JUL 1957,USA,12,"Houston, TX (USA)",06 JAN 1985
5538,2:15:00,Nicholas BRAWN,Men,Marathon,23 FEB 1957,GBR,14,London (GBR),21 APR 1985
5538,2:15:00,Gianfranco VERGINE,Men,Marathon,10 JAN 1962,ITA,3,Enschede (NED),20 JUN 1987
5538,2:15:00,Markus KOOPER,Men,Marathon,11 NOV 1959,RSA,3,Port Elizabeth (RSA),25 FEB 1989
5538,2:15:00,Jan SMETS,Men,Marathon,04 OCT 1962,BEL,1,Berchem (BEL),16 SEP 1990
