Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
5397,2:14:53,Nikolay PLYKIN,Men,Marathon,24 AUG 1969,RUS,2,Kaliningrad (RUS),25 APR 1993
5397,2:14:53,Dan HELD,Men,Marathon,15 OCT 1965,USA,7,"Charlotte, NC (USA)",17 FEB 1996
5397,2:14:53,Iván Ramon TRUTIE,Men,Marathon,31 AUG 1971,CUB,1,La Habana (CUB),07 MAY 2000
5397,2:14:53,Gabriel MUCHIRI,Men,Marathon,03 MAY 1978,KEN,4,St. Paul (USA),05 OCT 2003
5397,2:14:53,Marko MAMBO,Men,Marathon,13 JUN 1971,ZIM,4,Dublin (IRL),31 OCT 2005
5397,2:14:53,Muhammed KELIL NEDI,Men,Marathon,,ETH,2,Changde (CHN),15 OCT 2016
5397,2:14:53,Sohei MORIKAWA,Men,Marathon,13 NOV 1990,JPN,32,Tokyo (JPN),25 FEB 2018
5397,2:14:53,Dan KREMSKE,Men,Marathon,28 APR 1989,USA,24,"Chicago, IL (USA)",13 OCT 2019
5397,2:14:53,Isaac KOECH,Men,Marathon,1989,KEN,1,Caen (FRA),05 JUN 2022
5397,2:14:53,Jesper LUNDBERG,Men,Marathon,25 APR 1989,SWE,22,Rotterdam (NED),16 APR 2023
5397,2:14:53,Kosuke TSUJIMURA,Men,Marathon,16 JAN 1997,JPN,59,Osaka (JPN),25 FEB 2024
5397,2:14:53,Zachary HOLDEN,Men,Marathon,,USA,18,"Houston, TX (USA)",19 JAN 2025
5397,2:14:53,Shuai MENG,Men,Marathon,06 AUG 1995,CHN,39,Wuxi (CHN),23 MAR 2025
5414,2:14:54,Jim MCNAMARA,Men,Marathon,17 APR 1939,IRL,2,Limerick (IRL),11 APR 1976
5414,2:14:54,Paul BAKER,Men,Marathon,27 MAR 1955,GBR,26,London (GBR),17 APR 1983
5414,2:14:54,Ferenc BULA,Men,Marathon,11 MAR 1955,HUN,2,Budapest (HUN),27 OCT 1985
5414,2:14:54,Hui WEI,Men,Marathon,1963,CHN,2,Tianjin (CHN),29 MAR 1987
5414,2:14:54,Guido DOLD,Men,Marathon,22 MAR 1963,FRG,27,London (GBR),22 APR 1990
5414,2:14:54,Peter DE VOCHT,Men,Marathon,07 DEC 1960,BEL,40,London (GBR),21 APR 1991
5414,2:14:54,Neema TULUWAY,Men,Marathon,06 NOV 1974,TAN,4,Enschede (NED),05 JUN 1994
5414,2:14:54,Jacob KIRWA,Men,Marathon,1976,KEN,1,"Providence, RI (USA)",14 NOV 1999
5414,2:14:54,Makoto SASAKI,Men,Marathon,12 FEB 1972,JPN,1,Hitachinaka (JPN),11 FEB 2000
5414,2:14:54,Noah TALAM,Men,Marathon,1978,KEN,3,"Nashville, TN (USA)",25 APR 2009
5414,2:14:54,Akihiko IDE,Men,Marathon,,JPN,17,Tokyo (JPN),27 FEB 2011
5414,2:14:54,Freddy Kerron SITTUK,Men,Marathon,1981,KEN,11,Macao (MAC),04 DEC 2011
5414,2:14:54,Satoshi KIKUCHI,Men,Marathon,31 JUL 1994,JPN,24,Tokyo (JPN),28 FEB 2016
5414,2:14:54,Geoffrey KIPYEGO,Men,Marathon,17 JUL 1987,KEN,9,Praha (CZE),07 MAY 2017
5414,2:14:54,Jens NERKAMP,Men,Marathon,30 AUG 1989,GER,37,Berlin (GER),29 SEP 2019
5414,2:14:54,William MILAM,Men,Marathon,03 FEB 1992,USA,25,"Chicago, IL (USA)",13 OCT 2019
5430,2:14:55,Gaspar ESMAOLA,Men,Marathon,07 APR 1957,ESP,4,"Laredo, TX (USA)",03 FEB 1985
5430,2:14:55,Mikhail DOBROKHOTOV,Men,Marathon,13 JAN 1965,URS,11,Belaya Tserkov (URS),21 APR 1991
5430,2:14:55,Klaus HANSEN,Men,Marathon,09 MAR 1966,DEN,13,Rotterdam (NED),28 APR 1996
5430,2:14:55,Hideyuki FUJINO,Men,Marathon,11 MAY 1971,JPN,12,Otsu (JPN),01 MAR 1998
5430,2:14:55,Juan MARTÍNEZ,Men,Marathon,1964,MEX,19,"Chicago, IL (USA)",11 OCT 1998
5430,2:14:55,Aleksey BELOSLUDTSEV,Men,Marathon,29 JUL 1973,RUS,9,Moskva (RUS),16 MAY 1999
5430,2:14:55,Kim RYONG-CHOL,Men,Marathon,,PRK,10,Pyongyang (PRK),09 APR 2000
5430,2:14:55,Shouhui HAN,Men,Marathon,11 JUN 1984,CHN,18,Beijing (CHN),14 OCT 2001
5430,2:14:55,Rildo Alves DOS SANTOS,Men,Marathon,26 MAR 1969,BRA,2,São Paulo (BRA),08 SEP 2002
5430,2:14:55,Ben TOROITICH,Men,Marathon,1978,KEN,1,Wrocław (POL),24 APR 2005
5430,2:14:55,Charles MWAI,Men,Marathon,,KEN,5,Mombasa (KEN),27 MAY 2007
5430,2:14:55,George MAJAJI,Men,Marathon,28 FEB 1978,ZIM,7,Toronto (CAN),28 SEP 2008
5430,2:14:55,Ibrahim LIMO,Men,Marathon,15 FEB 1978,KEN,2,Ljubljana (SLO),26 OCT 2008
5430,2:14:55,Amos Maindi MAYO,Men,Marathon,1982,KEN,1,Cape Town (RSA),25 SEP 2011
5430,2:14:55,Stephen Njoroge KINYANJUI,Men,Marathon,,KEN,7,Seoul (KOR),06 NOV 2011
5430,2:14:55,Othaniel PHAHLANE,Men,Marathon,09 SEP 1984,RSA,8,Mumbai (IND),15 JAN 2012
5430,2:14:55,Philip Kipkurgat YIEGO,Men,Marathon,1979,KEN,8,Algiers (ALG),01 NOV 2014
5430,2:14:55,Belay-Mamo ABADOYO,Men,Marathon,22 AUG 1982,ETH,4,Taipei City (TPE),20 MAR 2016
5430,2:14:55,Kentaro MASUDA,Men,Marathon,17 FEB 1989,JPN,97,Otsu (JPN),28 FEB 2021
5430,2:14:55,Dylan GEARINGER,Men,Marathon,,USA,2,"Philadelphia, PA (USA)",21 NOV 2021
5430,2:14:55,Paul HOGAN,Men,Marathon,04 NOV 1995,USA,25,"Chicago, IL (USA)",09 OCT 2022
5430,2:14:55,Aschalew HUNDE,Men,Marathon,20 SEP 1994,ETH,1,Gaochun (CHN),03 NOV 2024
5430,2:14:55,Jake BARRACLOUGH,Men,Marathon,16 AUG 1997,GBR,54,Tokyo (JPN),02 MAR 2025
5453,2:14:56,Dominique COUX,Men,Marathon,06 JAN 1950,FRA,1,Liévin (FRA),22 APR 1979
5453,2:14:56,Jean-Pierre CROCHON,Men,Marathon,27 FEB 1948,FRA,4,Beauvrages (FRA),20 JUN 1981
5453,2:14:56,Jan-Iwar WESTLUND,Men,Marathon,01 NOV 1953,SWE,8,Stockholm (SWE),04 JUN 1983
5453,2:14:56,Franz HOMBERGER,Men,Marathon,08 NOV 1953,GER,35,Hiroshima (JPN),14 APR 1985
5453,2:14:56,Johannes THOBEJANE,Men,Marathon,20 JAN 1952,RSA,6,Cape Town (RSA),30 APR 1988
5453,2:14:56,António GODINHO,Men,Marathon,24 FEB 1956,POR,43,London (GBR),21 APR 1991
5453,2:14:56,Tongxing ZHOU,Men,Marathon,01 MAR 1972,CHN,4,Tianjin (CHN),04 APR 1993
5453,2:14:56,Paul ZIMMERMAN,Men,Marathon,01 APR 1961,USA,2,"Sacramento, CA (USA)",03 DEC 1995
5453,2:14:56,Johannes MAHLANGU,Men,Marathon,18 JUL 1963,RSA,9,Cape Town (RSA),28 FEB 1999
5453,2:14:56,Kamal SAAIDOU,Men,Marathon,09 DEC 1964,MAR,1,Marrakech (MAR),27 JAN 2002
5453,2:14:56,Jianfei LI,Men,Marathon,26 AUG 1980,CHN,1,Xiamen (CHN),26 MAR 2005
5453,2:14:56,Andrea SILVINI,Men,Marathon,08 JUL 1983,TAN,5,Beograd (SRB),21 APR 2007
5453,2:14:56,Nate JENKINS,Men,Marathon,06 OCT 1980,USA,7,"New York, NY (USA)",03 NOV 2007
5453,2:14:56,Victor KIVOVI,Men,Marathon,,KEN,9,Nairobi (KEN),26 OCT 2008
5453,2:14:56,Joseph RUTTO KIPKOECH,Men,Marathon,1979,KEN,8,Köln (GER),04 OCT 2009
5453,2:14:56,Joel Maina MWANGI,Men,Marathon,03 JUN 1985,KEN,2,St. Wendel (GER),29 APR 2012
5453,2:14:56,Joseph Ngare MWARI,Men,Marathon,1976,KEN,5,Hong Kong (HKG),24 FEB 2013
5453,2:14:56,Alemayau DEGUSHE,Men,Marathon,1983,ETH,5,Casablanca (MAR),27 OCT 2013
5453,2:14:56,Elijah Mwaniki MBOGO,Men,Marathon,1984,KEN,2,Macao (MAC),01 DEC 2013
5453,2:14:56,Paul KOECH KIMUTAI,Men,Marathon,1992,KEN,2,Dublin (IRL),27 OCT 2014
5453,2:14:56,Temo RAMPUKU,Men,Marathon,15 OCT 1981,RSA,9,Bloemfontein (RSA),16 APR 2016
5453,2:14:56,Hiromasa FUKUSHIMA,Men,Marathon,20 JUL 1987,JPN,8,Nagano (JPN),21 APR 2019
5453,2:14:56,Robbie SIMPSON,Men,Marathon,14 NOV 1991,GBR,21,London (GBR),28 APR 2019
5453,2:14:56,Yoann KOWAL,Men,Marathon,28 MAY 1987,FRA,15,Paris (FRA),02 APR 2023
