Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
798,2:26:59,Milly CLARK,Women,Marathon,01 MAR 1989,AUS,1,Melbourne (AUS),12 DEC 2021
802,2:27:00,Alena PETERKOVÁ,Women,Marathon,13 NOV 1960,CZE,1,Pardubice (CZE),29 APR 1995
802,2:27:00,Alessandra AGUILAR,Women,Marathon,01 JUL 1978,ESP,4,Rotterdam (NED),10 APR 2011
802,2:27:00,Caroline CHEPKWONY,Women,Marathon,24 JUL 1985,KEN,1,Enschede (NED),14 APR 2019
805,2:27:01,Noriko GEJI,Women,Marathon,31 MAY 1973,JPN,4,Nagoya (JPN),11 MAR 2001
805,2:27:01,Haruko OKAMOTO,Women,Marathon,19 AUG 1974,JPN,3,Osaka (JPN),27 JAN 2002
807,2:27:02,Akemi MATSUNO,Women,Marathon,27 APR 1968,JPN,2,Osaka (JPN),26 JAN 1992
807,2:27:02,Chang-OK KIM,Women,Marathon,27 MAY 1975,PRK,1,Pyongyang (PRK),10 MAR 1996
807,2:27:02,Ari ICHIHASHI,Women,Marathon,22 NOV 1977,JPN,2,"La Cartuja, Sevilla (ESP)",29 AUG 1999
810,2:27:03,Rabea SCHÖNEBORN,Women,Marathon,13 MAR 1994,GER,3,Enschede (NED),18 APR 2021
811,2:27:04,Jane SALUMÄE,Women,Marathon,17 JAN 1968,EST,1,Torino (ITA),11 MAY 1997
812,2:27:05,Tetyana DZHABRAYLOVA,Women,Marathon,14 MAR 1965,URS,4,"Olympic Stadium, Seoul (KOR)",23 SEP 1988
812,2:27:05,Hye Gyong KIM,Women,Marathon,09 MAR 1993,PRK,1,Pyongyang (PRK),13 APR 2014
812,2:27:05,Viktoriia KALIUZHNA,Women,Marathon,11 JUL 1994,UKR,2,Debno (POL),18 APR 2021
812,2:27:05,Genet ROBI,Women,Marathon,24 MAY 2000,ETH,1,Fuzhou (CHN),15 DEC 2024
812,2:27:05,Balemlay SHUMET,Women,Marathon,,ETH,6,Hamburg (GER),27 APR 2025
817,2:27:06,Youfeng ZHAO,Women,Marathon,05 MAY 1965,CHN,5,"Olympic Stadium, Seoul (KOR)",23 SEP 1988
817,2:27:06,Stine LARSEN,Women,Marathon,05 NOV 1975,NOR,3,Amsterdam (NED),20 OCT 2002
817,2:27:06,Aki FUJIKAWA,Women,Marathon,14 NOV 1978,JPN,3,Nagoya (JPN),14 MAR 2004
817,2:27:06,Edith MASAI,Women,Marathon,04 APR 1967,KEN,1,Hamburg (GER),24 APR 2005
817,2:27:06,Fetale TSEGAYE,Women,Marathon,11 MAY 1998,ETH,2,Madrid (ESP),27 APR 2019
822,2:27:07,Margarita PLAKSINA,Women,Marathon,01 OCT 1977,RUS,5,Paris (FRA),10 APR 2011
822,2:27:07,Olena BURKOVSKA,Women,Marathon,09 AUG 1981,UKR,1,Hannover (GER),05 MAY 2013
822,2:27:07,Sarah CHEBET,Women,Marathon,14 JUL 1988,KEN,3,Frankfurt (GER),30 OCT 2016
822,2:27:07,Katarzyna JANKOWSKA,Women,Marathon,14 JAN 1994,POL,15,Valencia (ESP),05 DEC 2021
826,2:27:08,Ayaka FUJIMOTO,Women,Marathon,08 JUL 1997,JPN,4,Tokyo (JPN),26 FEB 2017
826,2:27:08,Belaynesh TSEGAYE,Women,Marathon,1997,ETH,2,Barcelona (ESP),11 MAR 2018
826,2:27:08,Alia SAEED MOHAMMED,Women,Marathon,18 MAY 1991,UAE,9,Sevilla (ESP),19 FEB 2023
826,2:27:08,Jacqueline GAUGHAN,Women,Marathon,27 OCT 1999,USA,18,Berlin (GER),24 SEP 2023
830,2:27:09,Julia PATERNAIN,Women,Marathon,29 SEP 1999,URU,1,"Rockland Lake State Park, Congers, NY (USA)",30 MAR 2025
831,2:27:10,Yuliya RUBAN,Women,Marathon,06 OCT 1983,UKR,1,Torino (ITA),13 NOV 2011
832,2:27:11,Bingjie XU,Women,Marathon,30 JAN 2003,CHN,4,Wuxi (CHN),23 MAR 2025
833,2:27:12,Zemzem AHMED,Women,Marathon,27 DEC 1984,ETH,6,Frankfurt (GER),28 OCT 2012
833,2:27:12,Un Ok JO,Women,Marathon,29 AUG 1992,PRK,2,Pyongyang (PRK),07 APR 2019
835,2:27:13,Masami SAKATA,Women,Marathon,11 OCT 1984,JPN,4,Osaka (JPN),29 JAN 2006
835,2:27:13,Mayu NISHIKAWA,Women,Marathon,27 MAR 1997,JPN,10,Osaka (JPN),28 JAN 2024
835,2:27:13,Lilian JEBITOK,Women,Marathon,1989,KEN,3,Hannover (GER),14 APR 2024
